,Date,Close,Open,High,Low,Volume,Returns
1085,2018-05-21,3690.34,3703.0,3730.5,3676.5,399690.0,-1.38
1086,2018-05-22,3634.32,3665.5,3667.0,3632.0,406320.0,-1.52
1087,2018-05-23,3626.02,3675.0,3681.0,3619.5,454890.0,-0.23
1088,2018-05-24,3650.53,3656.0,3657.0,3631.5,355470.0,0.68
1089,2018-05-25,3670.61,3660.0,3679.0,3642.0,401930.0,0.55
1090,2018-05-28,3725.65,3664.0,3746.0,3662.0,269510.0,1.5
1091,2018-05-29,3744.18,3762.0,3771.0,3713.0,491730.0,0.5
1092,2018-05-30,3737.0,3698.0,3750.5,3691.5,25280.0,-0.19
1093,2018-06-01,3777.19,3755.0,3781.5,3732.5,371700.0,1.08
1094,2018-06-04,3745.96,3758.5,3765.0,3737.0,272920.0,-0.83
1095,2018-06-05,3806.41,3774.5,3828.0,3768.0,521770.0,1.61
1096,2018-06-06,3830.65,3820.0,3865.0,3814.0,404970.0,0.64
1097,2018-06-07,3916.27,3870.0,3977.0,3858.5,576010.0,2.24
1098,2018-06-08,3712.93,3855.0,3867.0,3703.5,713710.0,-5.19
1099,2018-06-11,3732.59,3723.5,3738.0,3681.0,442560.0,0.53
1100,2018-06-12,3723.51,3723.0,3736.5,3678.0,371000.0,-0.24
1101,2018-06-13,3722.92,3714.0,3743.5,3691.0,426110.0,-0.02
1102,2018-06-14,3793.58,3707.0,3821.0,3691.5,506300.0,1.9
1103,2018-06-15,3729.72,3770.0,3810.0,3721.0,468060.0,-1.68
1104,2018-06-18,3755.17,3750.0,3770.0,3735.0,270340.0,0.68
1105,2018-06-19,3742.44,3788.0,3790.0,3722.0,299230.0,-0.34
1106,2018-06-20,3771.95,3749.0,3790.0,3709.5,361680.0,0.79
1107,2018-06-21,3761.32,3795.0,3806.5,3755.0,362390.0,-0.28
1108,2018-06-22,3770.2,3758.5,3791.0,3739.0,256970.00000000003,0.24
1109,2018-06-25,3773.11,3779.5,3788.5,3763.0,251280.0,0.08
1110,2018-06-26,3792.29,3786.0,3804.5,3763.0,294660.0,0.51
1111,2018-06-27,3869.98,3794.0,3879.0,3791.5,349500.0,2.05
1112,2018-06-28,3855.72,3850.0,3878.5,3835.0,385810.0,-0.37
1113,2018-06-29,3855.8,3849.5,3869.5,3828.0,22490.0,0.0
1114,2018-07-02,3923.94,3904.5,3930.5,3892.0,261370.0,1.77
1115,2018-07-03,3905.43,3895.0,3912.5,3883.5,229100.0,-0.47
1116,2018-07-04,3918.5,3910.5,3930.0,3896.5,119430.0,0.33
1117,2018-07-05,3947.3,3907.0,3952.5,3896.5,281420.0,0.74
1118,2018-07-06,3875.55,3953.0,3963.0,3870.0,295260.0,-1.82
1119,2018-07-10,3815.5,3894.0,3895.5,3802.5,380240.0,-1.55
1120,2018-07-11,3882.97,3849.0,3894.0,3822.5,344220.0,1.77
1121,2018-07-12,3905.3,3865.0,3911.0,3844.5,363030.0,0.57
1122,2018-07-13,3871.17,3894.5,3908.5,3852.0,302360.0,-0.87
1123,2018-07-16,3870.23,3847.0,3879.5,3842.0,241230.0,-0.02
1124,2018-07-17,3849.41,3878.0,3885.5,3844.5,264160.0,-0.54
1125,2018-07-18,3838.85,3859.0,3869.5,3825.0,289940.0,-0.27
1126,2018-07-19,3864.38,3875.0,3898.0,3828.0,364280.0,0.66
1127,2018-07-20,3777.1,3816.5,3820.0,3763.5,359270.0,-2.26
1128,2018-07-23,3790.35,3779.5,3806.5,3776.0,235950.0,0.35
1129,2018-07-24,3745.95,3776.0,3780.0,3735.0,314910.0,-1.17
1130,2018-07-25,3710.05,3736.5,3737.0,3690.5,325800.0,-0.96
1131,2018-07-26,3744.16,3705.0,3750.0,3701.0,306260.0,0.92
1132,2018-07-27,3718.51,3743.0,3745.0,3707.5,297500.0,-0.69
1133,2018-07-30,3728.98,3697.0,3732.5,3696.5,268810.0,0.28
1134,2018-07-31,3754.9,3721.0,3761.0,3718.0,20030.0,0.7
1135,2018-08-01,3765.45,3767.0,3782.5,3743.5,290080.0,0.28
1136,2018-08-02,3772.66,3789.0,3794.5,3762.0,247470.0,0.19
1137,2018-08-03,3719.38,3757.0,3762.5,3712.0,332630.0,-1.41
1138,2018-08-06,3739.76,3711.5,3748.5,3702.5,205680.0,0.55
1139,2018-08-07,3771.13,3727.5,3782.5,3713.5,374080.0,0.84
1140,2018-08-08,3775.05,3770.0,3783.0,3745.0,308270.0,0.1
1141,2018-08-09,3811.15,3799.5,3830.0,3786.5,352380.0,0.96
1142,2018-08-10,3879.46,3844.5,3883.0,3834.0,411900.0,1.79
1143,2018-08-13,3922.88,3901.5,3938.0,3887.0,452740.0,1.12
1144,2018-08-14,3878.66,3869.0,3911.0,3867.0,391210.0,-1.13
1145,2018-08-15,3906.25,3907.0,3935.0,3889.0,471720.0,0.71
1146,2018-08-16,3911.21,3893.5,3933.0,3874.5,407980.0,0.13
1147,2018-08-17,3929.97,3938.0,3959.5,3915.5,403000.0,0.48
1148,2018-08-20,3966.51,3923.5,3977.5,3920.0,299080.0,0.93
1149,2018-08-21,4026.74,3963.0,4057.5,3960.5,482260.0,1.52
1150,2018-08-22,4065.5,4050.0,4095.0,4036.0,496030.0,0.96
1151,2018-08-23,4119.78,4069.5,4132.0,4044.5,430330.0,1.34
1152,2018-08-24,4110.44,4097.0,4136.5,4077.0,418580.0,-0.23
1153,2018-08-27,4082.34,4111.5,4119.5,4052.5,299900.0,-0.68
1154,2018-08-28,4136.68,4075.0,4150.0,4066.5,389940.0,1.33
1155,2018-08-29,4128.25,4166.0,4167.0,4106.5,411410.0,-0.2
1156,2018-08-30,4171.66,4123.5,4215.5,4120.5,566850.0,1.05
1157,2018-08-31,4135.3,4161.5,4177.0,4128.5,13030.0,-0.87
1158,2018-09-03,4155.14,4106.5,4171.5,4095.0,208530.0,0.48
1159,2018-09-04,4167.12,4201.0,4204.5,4148.0,420080.0,0.29
1160,2018-09-05,4140.62,4189.5,4196.0,4122.0,367850.0,-0.64
1161,2018-09-06,4128.01,4144.0,4174.0,4045.5,419240.0,-0.3
1162,2018-09-10,4094.15,4073.0,4135.5,4061.5,317210.0,-0.82
1163,2018-09-11,4164.32,4144.5,4185.5,4140.0,344360.0,1.71
1164,2018-09-12,4136.84,4130.0,4173.0,4116.5,333350.0,-0.66
1165,2018-09-13,4196.52,4151.0,4215.5,4132.0,389360.0,1.44
1166,2018-09-14,4169.95,4212.5,4217.0,4164.5,308060.0,-0.63
1167,2018-09-17,4141.21,4191.0,4208.5,4121.5,318990.0,-0.69
1168,2018-09-18,4133.42,4133.0,4169.0,4123.5,294450.0,-0.19
1169,2018-09-19,4130.7,4177.0,4180.0,4103.0,308250.0,-0.07
1170,2018-09-20,4080.27,4115.0,4125.0,4073.0,364420.0,-1.22
1171,2018-09-21,4044.1,4085.0,4098.0,4030.5,387650.0,-0.89
1172,2018-09-24,4094.48,4062.0,4098.0,4038.0,311470.0,1.25
1173,2018-09-25,4082.9,4126.0,4142.5,4068.5,400920.0,-0.28
1174,2018-09-26,4031.81,4079.5,4094.0,4009.5,456230.0,-1.25
1175,2018-09-27,3993.94,4040.0,4055.0,3966.5,585090.0,-0.94
1176,2018-09-28,4003.9,4037.0,4050.5,3999.5,21310.0,0.25
1177,2018-10-01,4022.2,4051.0,4071.5,4013.0,350510.0,0.46
1178,2018-10-02,3931.15,3995.0,4006.5,3914.0,475160.0,-2.26
1179,2018-10-03,3908.39,3863.0,3929.5,3830.5,578760.0,-0.58
1180,2018-10-04,3907.02,3930.0,3943.0,3881.0,435550.0,-0.03
1181,2018-10-05,3873.48,3850.0,3902.5,3844.5,381040.0,-0.86
1182,2018-10-08,3761.45,3735.0,3790.0,3716.5,443100.0,-2.89
1183,2018-10-09,3710.34,3790.0,3797.5,3707.5,425900.0,-1.36
1184,2018-10-10,3760.57,3742.0,3775.0,3730.0,405490.0,1.35
1185,2018-10-11,3778.1,3723.5,3792.5,3720.0,409780.0,0.47
1186,2018-10-15,3735.81,3762.5,3770.0,3718.0,274590.0,-1.12
1187,2018-10-16,3731.33,3728.0,3735.0,3695.0,323290.0,-0.12
1188,2018-10-17,3682.81,3745.0,3750.0,3668.0,365660.0,-1.3
1189,2018-10-18,3712.49,3696.5,3735.0,3676.5,353500.0,0.81
1190,2018-10-19,3707.95,3708.0,3729.5,3690.5,307890.0,-0.12
1191,2018-10-22,3688.71,3698.5,3722.5,3672.0,297090.0,-0.52
1192,2018-10-23,3697.62,3695.0,3724.5,3688.5,326840.0,0.24
1193,2018-10-24,3725.99,3700.0,3747.5,3683.5,378960.0,0.77
1194,2018-10-25,3700.64,3717.5,3734.0,3683.5,395000.0,-0.68
1195,2018-10-26,3652.22,3725.0,3731.0,3641.0,415810.0,-1.31
1196,2018-10-29,3699.92,3586.0,3723.0,3582.5,587290.0,1.31
1197,2018-10-30,3711.93,3691.0,3736.5,3677.5,542860.0,0.32
1198,2018-10-31,3717.7,3688.0,3731.5,3688.0,21000.0,0.16
1199,2018-11-01,3697.65,3706.5,3721.5,3688.0,345570.0,-0.54
1200,2018-11-05,3726.94,3701.0,3740.0,3698.5,289620.0,0.79
1201,2018-11-06,3752.71,3734.5,3777.0,3734.5,330860.0,0.69
1202,2018-11-07,3753.05,3740.0,3794.0,3729.0,407800.0,0.01
1203,2018-11-08,3764.87,3746.0,3769.0,3722.5,353680.0,0.31
1204,2018-11-09,3747.4,3775.0,3780.5,3731.0,337060.0,-0.46
1205,2018-11-12,3754.74,3753.0,3774.5,3741.5,214680.0,0.2
1206,2018-11-13,3815.88,3763.0,3837.0,3759.0,487720.0,1.63
1207,2018-11-14,3794.09,3801.0,3824.0,3771.0,498480.0,-0.57
1208,2018-11-16,3744.97,3777.5,3786.0,3733.5,308970.0,-1.29
1209,2018-11-19,3765.48,3748.5,3774.5,3745.0,263840.0,0.55
1210,2018-11-21,3786.43,3773.0,3804.5,3769.0,349800.0,0.56
1211,2018-11-22,3811.41,3790.5,3826.5,3790.5,194740.0,0.66
1212,2018-11-23,3819.08,3816.0,3831.5,3796.0,234400.0,0.2
1213,2018-11-26,3906.64,3820.0,3946.5,3818.0,456170.0,2.29
1214,2018-11-27,3894.36,3923.5,3924.5,3863.0,359640.0,-0.31
1215,2018-11-28,3840.37,3881.0,3887.5,3831.0,416990.0,-1.39
1216,2018-11-29,3860.5,3842.0,3874.0,3832.5,419620.0,0.52
1217,2018-11-30,3863.3,3857.0,3869.0,3842.0,21860.0,0.07
1218,2018-12-03,3826.78,3826.0,3849.5,3819.0,303170.0,-0.95
1219,2018-12-04,3856.63,3831.0,3871.0,3821.5,350310.0,0.78
1220,2018-12-05,3868.24,3850.0,3887.0,3838.5,256570.0,0.3
1221,2018-12-06,3891.9,3897.0,3946.5,3876.0,458580.0,0.61
1222,2018-12-07,3880.25,3883.5,3928.0,3860.5,364930.0,-0.3
1223,2018-12-10,3928.73,3906.5,3948.0,3894.0,322190.0,1.25
1224,2018-12-11,3916.92,3906.0,3926.5,3891.5,298520.0,-0.3
1225,2018-12-12,3849.65,3898.0,3901.5,3839.0,380140.0,-1.72
1226,2018-12-13,3881.71,3859.5,3900.0,3854.0,293550.0,0.83
1227,2018-12-14,3899.35,3913.5,3922.5,3891.0,269630.0,0.45
1228,2018-12-17,3888.63,3909.5,3929.5,3880.0,288070.0,-0.27
1229,2018-12-18,3901.95,3899.0,3918.0,3885.0,373710.0,0.34
1230,2018-12-19,3876.12,3901.5,3913.5,3864.5,364270.0,-0.66
1231,2018-12-20,3851.4,3868.5,3876.0,3833.5,336280.0,-0.64
1232,2018-12-21,3887.46,3856.0,3905.0,3844.5,337770.0,0.94
1233,2018-12-26,3918.66,3900.0,3937.5,3892.5,278190.0,0.8
1234,2018-12-27,3889.73,3924.0,3940.0,3869.5,285400.0,-0.74
1235,2018-12-28,3874.8,3878.5,3888.0,3831.5,30920.0,-0.38
1236,2019-01-02,3819.04,3888.0,3904.0,3790.0,363180.0,-1.44
1237,2019-01-03,3758.78,3804.0,3815.0,3745.0,379740.0,-1.58
1238,2019-01-04,3720.32,3750.0,3791.0,3715.5,424040.0,-1.02
1239,2019-01-07,3733.22,3722.0,3743.5,3695.5,365160.0,0.35
1240,2019-01-08,3720.03,3745.0,3748.0,3709.0,294680.0,-0.35
1241,2019-01-09,3695.37,3712.0,3716.0,3680.0,347480.0,-0.66
1242,2019-01-10,3715.33,3696.5,3730.0,3680.0,382310.0,0.54
1243,2019-01-11,3714.81,3699.0,3733.5,3696.0,288240.0,-0.01
1244,2019-01-14,3695.91,3722.0,3738.0,3687.5,292830.0,-0.51
1245,2019-01-15,3726.71,3707.0,3735.0,3697.5,320170.0,0.83
1246,2019-01-16,3728.0,3718.0,3740.0,3711.0,288420.0,0.03
1247,2019-01-17,3753.77,3737.0,3776.0,3729.0,412590.0,0.69
1248,2019-01-18,3769.21,3748.5,3775.0,3729.0,311730.0,0.41
1249,2019-01-21,3761.1,3761.0,3782.0,3755.5,135940.0,-0.22
1250,2019-01-22,3784.34,3768.0,3819.5,3747.5,359600.0,0.62
1251,2019-01-23,3772.39,3800.5,3813.5,3757.5,358030.0,-0.32
1252,2019-01-24,3769.67,3774.5,3796.0,3739.5,391890.0,-0.07
1253,2019-01-28,3768.2,3778.0,3787.5,3751.5,354920.0,-0.04
1254,2019-01-29,3727.0,3764.5,3765.5,3715.5,361100.0,-1.09
1255,2019-01-30,3723.39,3715.0,3732.0,3674.0,406840.0,-0.1
1256,2019-01-31,3651.9,3673.0,3682.0,3646.5,24490.0,-1.92
1257,2019-02-01,3661.47,3658.0,3687.5,3639.5,381110.0,0.26
1258,2019-02-04,3671.74,3672.0,3693.5,3665.5,258030.0,0.28
1259,2019-02-05,3674.9,3670.0,3689.5,3666.5,282390.0,0.09
1260,2019-02-06,3702.86,3686.5,3720.5,3686.5,331750.0,0.76
1261,2019-02-07,3718.12,3709.5,3742.5,3705.5,435590.0,0.41
1262,2019-02-08,3737.58,3719.0,3753.5,3708.0,383910.0,0.52
1263,2019-02-11,3764.42,3741.0,3780.0,3733.0,358250.0,0.72
1264,2019-02-12,3716.12,3750.5,3752.0,3707.0,392530.0,-1.28
1265,2019-02-13,3753.14,3719.0,3766.0,3717.0,411190.0,1.0
1266,2019-02-14,3740.62,3754.0,3799.0,3718.0,553510.0,-0.33
1267,2019-02-15,3713.96,3725.5,3729.5,3702.5,314640.0,-0.71
1268,2019-02-18,3733.81,3723.0,3745.0,3714.0,173320.0,0.53
1269,2019-02-19,3708.95,3740.0,3747.0,3706.0,307860.0,-0.67
1270,2019-02-20,3715.98,3722.0,3739.0,3692.0,387510.0,0.19
1271,2019-02-21,3753.24,3722.5,3773.5,3716.0,418220.0,1.0
1272,2019-02-22,3735.31,3759.5,3766.5,3727.5,312330.0,-0.48
1273,2019-02-25,3739.71,3735.0,3752.0,3720.0,273760.0,0.12
1274,2019-02-26,3750.86,3754.0,3766.5,3739.0,381170.0,0.3
1275,2019-02-27,3725.38,3745.0,3747.0,3721.5,385760.0,-0.68
1276,2019-02-28,3738.5,3733.0,3755.0,3727.5,34150.0,0.35
1277,2019-03-01,3782.44,3756.0,3802.0,3752.0,391850.0,1.18
1278,2019-03-06,3837.17,3803.0,3851.0,3787.0,281570.0,1.45
1279,2019-03-07,3890.3,3845.0,3909.0,3822.5,550920.0,1.38
1280,2019-03-08,3872.22,3873.0,3909.0,3855.5,386340.0,-0.46
1281,2019-03-11,3845.58,3859.0,3865.0,3839.0,305170.0,-0.69
1282,2019-03-12,3815.7,3846.5,3849.0,3807.0,318410.0,-0.78
1283,2019-03-13,3816.33,3804.0,3839.0,3803.5,390070.0,0.02
1284,2019-03-14,3849.13,3826.0,3858.5,3821.0,341020.0,0.86
1285,2019-03-15,3820.24,3840.0,3874.5,3810.5,388900.0,-0.75
1286,2019-03-18,3794.23,3808.0,3830.0,3786.5,276010.0,-0.68
1287,2019-03-19,3781.55,3786.5,3801.5,3767.0,341820.0,-0.33
1288,2019-03-20,3744.76,3785.0,3800.5,3740.0,454970.0,-0.97
1289,2019-03-21,3798.75,3784.0,3839.0,3765.5,531780.0,1.44
1290,2019-03-22,3888.96,3870.0,3917.5,3855.0,585280.0,2.37
1291,2019-03-25,3864.89,3937.0,3938.0,3845.0,489380.0,-0.62
1292,2019-03-26,3865.36,3850.0,3880.0,3835.0,390550.0,0.01
1293,2019-03-27,3950.55,3914.0,4001.5,3905.0,648010.0,2.2
1294,2019-03-28,3908.61,3992.5,4017.5,3898.5,582260.0,-1.06
1295,2019-03-29,3896.7,3875.0,3909.0,3868.5,26120.0,-0.3
1296,2019-04-01,3879.49,3900.0,3900.5,3856.5,318230.0,-0.44
1297,2019-04-02,3863.22,3859.5,3886.5,3856.0,356390.0,-0.42
1298,2019-04-03,3877.43,3841.0,3889.0,3840.0,335030.0,0.37
1299,2019-04-04,3858.71,3878.0,3895.0,3855.0,327280.0,-0.48
1300,2019-04-05,3871.46,3862.5,3884.0,3849.5,268450.0,0.33
1301,2019-04-08,3852.0,3873.5,3883.0,3848.5,262810.0,-0.5
1302,2019-04-09,3859.99,3857.0,3870.0,3852.0,289180.0,0.21
1303,2019-04-10,3821.76,3841.0,3853.5,3820.0,334090.0,-0.99
1304,2019-04-11,3863.63,3842.0,3868.0,3836.0,304730.0,1.1
1305,2019-04-12,3885.34,3888.0,3912.0,3864.0,401780.0,0.56
1306,2019-04-15,3872.61,3886.0,3894.5,3863.0,321630.0,-0.33
1307,2019-04-16,3900.35,3880.0,3911.0,3878.0,317470.0,0.72
1308,2019-04-17,3935.64,3893.0,3951.0,3889.5,390990.0,0.9
1309,2019-04-18,3921.17,3926.0,3955.0,3907.5,371700.0,-0.37
1310,2019-04-22,3935.62,3928.0,3941.5,3916.0,199730.0,0.37
1311,2019-04-23,3922.42,3934.0,3966.0,3914.5,383450.0,-0.34
1312,2019-04-24,3990.93,3921.0,3995.5,3920.5,493060.0,1.75
1313,2019-04-25,3957.18,4004.5,4008.5,3948.0,388470.0,-0.85
1314,2019-04-26,3932.97,3958.5,3976.5,3921.0,430100.0,-0.61
1315,2019-04-29,3938.2,3927.5,3947.5,3921.0,287600.0,0.13
1316,2019-04-30,3945.3,3933.5,3950.5,3925.5,25630.0,0.18
1317,2019-05-02,3974.34,3944.0,3981.5,3936.0,384560.0,0.74
1318,2019-05-03,3948.45,3973.5,3977.5,3940.5,302280.0,-0.65
1319,2019-05-06,3962.81,3973.5,3984.0,3957.0,307470.0,0.36
1320,2019-05-07,3987.19,3973.5,4009.0,3973.0,424370.0,0.62
1321,2019-05-08,3938.41,3987.0,3987.5,3933.5,431760.0,-1.22
1322,2019-05-09,3954.18,3953.0,3989.0,3940.0,452850.0,0.4
1323,2019-05-10,3959.01,3952.0,3981.0,3944.0,446040.0,0.12
1324,2019-05-13,3983.96,3981.0,4012.0,3980.0,478080.0,0.63
1325,2019-05-14,3985.54,4000.0,4002.0,3973.0,401250.0,0.04
1326,2019-05-15,3993.64,4010.0,4028.0,3980.0,454520.0,0.2
1327,2019-05-16,4041.5,4008.5,4060.5,4000.5,424260.0,1.2
1328,2019-05-17,4106.98,4064.0,4118.5,4053.5,557400.0,1.62
1329,2019-05-20,4106.29,4093.0,4127.0,4083.0,404810.0,-0.02
1330,2019-05-21,4055.3,4096.5,4117.5,4037.5,473910.0,-1.24
1331,2019-05-22,4043.15,4043.5,4055.0,4010.5,450390.0,-0.3
1332,2019-05-23,4051.82,4060.0,4074.0,4028.5,403990.0,0.21
1333,2019-05-24,4016.54,4042.0,4050.0,4011.0,343600.0,-0.87
1334,2019-05-27,4037.5,4016.0,4045.0,4006.5,170970.0,0.52
1335,2019-05-28,4017.95,4045.0,4055.0,4012.0,376130.0,-0.48
1336,2019-05-29,3983.5,4040.0,4041.5,3969.0,444730.0,-0.86
1337,2019-05-30,3967.43,3971.0,3994.0,3955.0,443920.0,-0.4
1338,2019-05-31,3940.7,4000.0,4000.0,3936.0,24630.0,-0.67
1339,2019-06-03,3907.83,3940.0,3943.0,3891.0,371930.0,-0.83
1340,2019-06-04,3862.75,3896.0,3897.0,3857.0,380960.0,-1.15
1341,2019-06-05,3887.82,3864.5,3910.0,3845.0,497840.0,0.65
1342,2019-06-06,3883.94,3880.5,3894.5,3863.5,337670.0,-0.1
1343,2019-06-07,3874.78,3887.5,3892.5,3856.0,312720.0,-0.24
1344,2019-06-10,3881.91,3900.0,3905.0,3873.0,258390.0,0.18
1345,2019-06-11,3853.15,3886.0,3890.0,3847.5,296950.0,-0.74
1346,2019-06-12,3856.63,3863.0,3876.0,3834.0,395200.0,0.09
1347,2019-06-13,3859.87,3855.0,3869.0,3839.0,376630.0,0.08
1348,2019-06-14,3898.59,3860.0,3917.0,3851.5,403820.0,1.0
1349,2019-06-17,3905.51,3898.0,3927.0,3883.5,327170.0,0.18
1350,2019-06-18,3861.81,3878.0,3880.5,3851.5,314860.0,-1.12
1351,2019-06-19,3846.53,3866.0,3886.5,3841.0,411970.0,-0.4
1352,2019-06-21,3831.83,3833.0,3847.5,3815.5,316150.0,-0.38
1353,2019-06-24,3828.38,3821.5,3839.0,3809.0,330380.0,-0.09
1354,2019-06-25,3847.22,3829.0,3858.0,3820.0,424710.0,0.49
1355,2019-06-26,3852.35,3835.0,3857.0,3832.0,381160.0,0.13
1356,2019-06-27,3835.3,3860.5,3872.5,3819.0,382980.0,-0.44
1357,2019-06-28,3832.2,3825.0,3836.0,3815.0,12110.0,-0.08
1358,2019-07-01,3847.0,3843.5,3859.0,3820.0,350200.0,0.39
1359,2019-07-02,3855.24,3851.5,3890.0,3828.0,483660.0,0.21
1360,2019-07-03,3841.13,3870.0,3884.0,3825.0,363130.0,-0.37
1361,2019-07-04,3801.16,3814.5,3818.0,3792.5,245200.0,-1.04
1362,2019-07-05,3825.46,3810.0,3845.5,3805.0,292000.0,0.64
1363,2019-07-08,3812.35,3822.5,3824.5,3806.5,181870.0,-0.34
1364,2019-07-10,3763.18,3793.0,3797.5,3757.0,439580.0,-1.29
1365,2019-07-11,3759.42,3746.0,3772.0,3739.5,367200.0,-0.1
1366,2019-07-12,3747.87,3765.0,3769.0,3735.5,297210.0,-0.31
1367,2019-07-15,3761.58,3734.0,3764.0,3733.0,208670.0,0.37
1368,2019-07-16,3768.92,3757.5,3776.0,3757.5,275520.0,0.2
1369,2019-07-17,3764.42,3772.0,3772.0,3759.0,254490.0,-0.12
1370,2019-07-18,3733.44,3764.0,3767.0,3721.5,311380.0,-0.82
1371,2019-07-19,3749.55,3731.0,3757.0,3730.5,293890.0,0.43
1372,2019-07-22,3737.37,3746.5,3750.5,3732.5,204500.0,-0.32
1373,2019-07-23,3772.97,3745.0,3782.0,3743.0,313840.0,0.95
1374,2019-07-24,3769.86,3767.5,3779.5,3754.0,269620.0,-0.08
1375,2019-07-25,3782.83,3768.0,3807.0,3757.0,381060.0,0.34
1376,2019-07-26,3770.25,3780.0,3795.5,3761.0,309480.0,-0.33
1377,2019-07-29,3784.8,3785.0,3801.5,3777.5,226630.0,0.39
1378,2019-07-30,3789.72,3784.5,3799.5,3776.0,288180.0,0.13
1379,2019-07-31,3764.9,3784.0,3788.5,3763.0,16980.0,-0.65
1380,2019-08-01,3852.05,3834.0,3870.0,3820.0,498170.0,2.31
1381,2019-08-02,3893.02,3860.0,3901.5,3857.0,461690.0,1.06
1382,2019-08-05,3967.38,3935.0,3987.0,3922.0,502130.0,1.91
1383,2019-08-06,3969.8,3950.5,3994.0,3945.0,419700.0,0.06
1384,2019-08-07,3986.28,3952.0,4000.0,3952.0,465370.0,0.42
1385,2019-08-08,3933.34,3969.5,3975.0,3926.0,373270.0,-1.33
1386,2019-08-09,3950.29,3939.0,3957.5,3930.0,381470.0,0.43
1387,2019-08-12,3988.26,4006.0,4020.0,3981.0,419280.0,0.96
1388,2019-08-13,3966.33,3995.0,4019.0,3952.0,530810.0,-0.55
1389,2019-08-14,4044.23,4000.0,4059.5,3993.0,506160.0,1.96
1390,2019-08-15,3997.92,4022.0,4050.0,3986.0,566000.0,-1.15
1391,2019-08-16,4004.09,3985.0,4013.0,3981.0,326010.0,0.15
1392,2019-08-19,4070.13,4001.5,4080.0,3995.5,393140.0,1.65
1393,2019-08-20,4044.83,4070.0,4078.0,4030.0,439910.0,-0.62
1394,2019-08-21,4029.28,4031.0,4042.0,4017.5,377600.0,-0.38
1395,2019-08-22,4070.6,4035.0,4084.0,4020.0,429320.0,1.03
1396,2019-08-23,4117.38,4080.5,4133.0,4052.0,631290.0,1.15
1397,2019-08-26,4151.19,4108.0,4170.0,4102.5,443230.0,0.82
1398,2019-08-27,4146.95,4151.0,4195.0,4121.5,610930.0,-0.1
1399,2019-08-28,4160.61,4145.0,4169.5,4130.5,357280.0,0.33
1400,2019-08-29,4159.6,4158.5,4177.5,4143.5,453130.0,-0.02
1401,2019-08-30,4138.5,4154.0,4164.0,4136.5,16640.0,-0.51
1402,2019-09-02,4187.54,4151.0,4196.0,4148.0,164520.0,1.18
1403,2019-09-03,4187.07,4185.0,4193.0,4158.0,376690.0,-0.01
1404,2019-09-04,4108.34,4142.5,4159.5,4096.0,367130.0,-1.88
1405,2019-09-05,4103.74,4090.0,4121.0,4076.0,374560.0,-0.11
1406,2019-09-06,4080.88,4102.0,4103.5,4060.5,343500.0,-0.56
1407,2019-09-09,4103.61,4053.0,4110.0,4053.0,304050.0,0.56
1408,2019-09-10,4101.65,4099.0,4135.0,4084.5,396390.0,-0.05
1409,2019-09-11,4073.25,4095.0,4098.0,4057.0,363510.0,-0.69
1410,2019-09-12,4062.24,4049.5,4075.0,4031.5,478790.0,-0.27
1411,2019-09-13,4088.39,4051.0,4099.0,4046.5,390990.0,0.64
1412,2019-09-16,4094.01,4095.0,4109.0,4078.5,248530.0,0.14
1413,2019-09-17,4083.35,4096.5,4119.5,4075.5,375970.0,-0.26
1414,2019-09-18,4102.94,4080.0,4117.0,4075.0,356810.0,0.48
1415,2019-09-19,4153.1,4135.0,4170.5,4127.5,406630.0,1.22
1416,2019-09-20,4161.54,4163.0,4186.0,4147.5,406420.0,0.2
1417,2019-09-23,4172.86,4150.0,4186.5,4146.0,306500.0,0.27
1418,2019-09-24,4170.7,4155.5,4185.5,4153.5,314750.0,-0.05
1419,2019-09-25,4158.53,4189.0,4195.0,4145.0,394460.0,-0.29
1420,2019-09-26,4164.12,4148.0,4173.0,4122.5,390890.0,0.13
1421,2019-09-27,4157.48,4164.0,4168.0,4145.5,303450.0,-0.16
1422,2019-09-30,4164.4,4155.5,4167.0,4150.5,11600.0,0.17
1423,2019-10-01,4169.38,4175.5,4193.5,4162.0,345830.0,0.12
1424,2019-10-02,4150.97,4187.0,4191.0,4136.5,380180.0,-0.44
1425,2019-10-03,4090.79,4131.0,4138.0,4082.5,392870.0,-1.45
1426,2019-10-04,4070.77,4088.0,4095.5,4058.0,357830.0,-0.49
1427,2019-10-07,4103.51,4076.0,4117.0,4065.5,348620.0,0.8
1428,2019-10-08,4090.82,4118.5,4119.0,4080.0,398510.0,-0.31
1429,2019-10-09,4101.8,4085.0,4117.0,4077.0,291450.0,0.27
1430,2019-10-10,4133.74,4108.5,4143.5,4095.5,437880.0,0.78
1431,2019-10-11,4100.08,4096.0,4132.0,4086.0,454280.0,-0.81
1432,2019-10-14,4136.92,4115.0,4143.0,4112.0,209600.0,0.9
1433,2019-10-15,4164.67,4129.5,4187.0,4126.0,339280.0,0.67
1434,2019-10-16,4165.83,4180.0,4191.5,4152.0,328520.0,0.03
1435,2019-10-17,4167.13,4148.0,4186.5,4132.0,399360.0,0.03
1436,2019-10-18,4117.41,4161.5,4167.5,4115.0,313350.0,-1.19
1437,2019-10-21,4140.11,4124.5,4156.0,4121.0,269050.0,0.55
